id	Domain	Kingdom	Subkingdom	Infrakingdom	Phylum	Subphylum	Infraphylum	Superclass	Class	Subclass	Superorder	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Subspecies	Variety	Forma	valid_name
625373	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Dolichospermum	NA	Dolichospermum fuscum	NA	NA	NA	Dolichospermum fuscum
572054	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Lagerheimia	NA	Lagerheimia ciliata	NA	NA	NA	Lagerheimia ciliata
673660	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurastrum	NA	Staurastrum paradoxum	NA	Staurastrum paradoxum var. parvum	NA	Staurastrum paradoxum var. parvum
578498	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Kephyrion	NA	Kephyrion rubri-claustri	NA	NA	NA	Kephyrion rubri-claustri
572075	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Klebsormidiophyceae	NA	NA	Klebsormidiales	NA	Elakatotrichaceae	NA	Elakatothrix	NA	Elakatothrix gelifacta	NA	NA	NA	Elakatothrix gelifacta
610225	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Chrysococcus	NA	Chrysococcus cordiformis	NA	NA	NA	Chrysococcus cordiformis
578353	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Quadrigula	NA	Quadrigula pfitzeri	NA	NA	NA	Quadrigula pfitzeri
239061	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Anabaena	NA	Anabaena oscillarioides	NA	NA	NA	Anabaena oscillarioides
610039	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	NA	NA	Synurophyceae	NA	NA	Synurales	NA	Mallomonadaceae	NA	Mallomonas	NA	Mallomonas producta	NA	NA	NA	Mallomonas producta
608891	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium punctulatum	NA	NA	NA	Cosmarium punctulatum
608741	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	Closterium macilentum	NA	NA	NA	Closterium macilentum
509596	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurastrum	NA	Staurastrum gracile	NA	NA	NA	Staurastrum gracile
572049	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Kephyrion	NA	Kephyrion littorale	NA	NA	NA	Kephyrion littorale
610918	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Scenedesmoidea	Scenedesmus	NA	Scenedesmus circumfusus	NA	NA	NA	Scenedesmus circumfusus
624737	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus granulatus	NA	NA	NA	Desmodesmus granulatus
985549	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Synedra	NA	Synedra capitata	NA	NA	Synedra capitata f. capitata	Synedra capitata f. capitata
576698	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Tetrasporales	NA	Sphaerocystidaceae	NA	Sphaerocystis	NA	Sphaerocystis planctonica	NA	NA	NA	Sphaerocystis planctonica
571982	Eucaryota	Protozoa	Sarcomastigota	NA	Choanozoa	Choanofila	NA	NA	Choanoflagellatea	NA	NA	Craspedida	NA	Codosigidae	NA	Aulomonas	NA	Aulomonas purdyi	NA	NA	NA	Aulomonas purdyi
625499	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Pseudokephyrion	NA	Pseudokephyrion entzii	NA	NA	NA	Pseudokephyrion entzii
610927	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Siderocelis	NA	Siderocelis ornata	NA	NA	NA	Siderocelis ornata
572005	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Closteriopsis	NA	Closteriopsis longissima	NA	NA	NA	Closteriopsis longissima
973710	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Achnanthales	NA	Achnanthaceae	NA	Achnanthes	NA	Achnanthes minutissima	NA	Achnanthes minutissima var. minutissima	NA	Achnanthes minutissima var. minutissima
625458	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Pseudokephyrion	NA	Pseudokephyrion poculum	NA	NA	NA	Pseudokephyrion poculum
686238	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Dinobryon	NA	Dinobryon suecicum	NA	Dinobryon suecicum var. longispinum	NA	Dinobryon suecicum var. longispinum
248095	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Ankistrodesmus	NA	Ankistrodesmus spiralis	NA	NA	NA	Ankistrodesmus spiralis
578342	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Volvocales	NA	Haematococcaceae	NA	Chlorogonium	NA	Chlorogonium maximum	NA	NA	NA	Chlorogonium maximum
572033	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Dinobryon	NA	Dinobryon crenulatum	NA	NA	NA	Dinobryon crenulatum
578264	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Chrysolykos	NA	Chrysolykos skujae	NA	NA	NA	Chrysolykos skujae
610249	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Epipyxis	NA	Epipyxis tabellariae	NA	NA	NA	Epipyxis tabellariae
608842	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium margaritiferum	NA	NA	NA	Cosmarium margaritiferum
163411	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Trachelomonas	NA	Trachelomonas volvocinopsis	NA	NA	NA	Trachelomonas volvocinopsis
145715	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Prasiolales	NA	Prasiolaceae	NA	Stichococcus	NA	Stichococcus bacillaris	NA	NA	NA	Stichococcus bacillaris
109583	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Kolkwitziellaceae	NA	Kolkwitziella	NA	Kolkwitziella acuta	NA	NA	NA	Kolkwitziella acuta
532029	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Chlorella	NA	Chlorella vulgaris	NA	NA	NA	Chlorella vulgaris
572080	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Characiaceae	NA	Ankyra	NA	Ankyra judayi	NA	NA	NA	Ankyra judayi
610078	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	Fucistia	Xanthophyceae	NA	NA	Mischococcales	NA	Ophiocytiaceae	NA	Ophiocytium	NA	Ophiocytium capitatum	NA	NA	NA	Ophiocytium capitatum
577758	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Selenastrum	NA	Selenastrum bibraianum	NA	NA	NA	Selenastrum bibraianum
163421	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Strombomonas	NA	Strombomonas verrucosa	NA	NA	NA	Strombomonas verrucosa
572007	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium bioculatum	NA	NA	NA	Cosmarium bioculatum
248119	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Dinobryaceae	NA	Epipyxis	NA	NA	NA	NA	NA	Epipyxis
1359182	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Kryptoperidiniaceae	NA	Unruhdinium	NA	Unruhdinium penardii	NA	NA	NA	Unruhdinium penardii
600881	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Menoidium	NA	NA	NA	NA	NA	Menoidium
163493	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Coscinodiscophycidae	Coscinodiscanae	Coscinodiscales	NA	Coscinodiscaceae	NA	Coscinodiscus	NA	Coscinodiscus lacustris	NA	NA	NA	Coscinodiscus lacustris
451665	Eucaryota	Chromista	Hacrobia	NA	Cryptophyta	NA	NA	NA	Cryptophyceae	NA	NA	Pyrenomonadales	NA	Chroomonadaceae	NA	Komma	NA	Komma caudata	NA	NA	NA	Komma caudata
617005	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Chlamydomonadaceae	NA	Chloromonas	NA	Chloromonas angustissima	NA	NA	NA	Chloromonas angustissima
610306	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	Fucistia	Xanthophyceae	NA	NA	Mischococcales	NA	Centritractaceae	NA	Centritractus	NA	Centritractus belonophorus	NA	NA	NA	Centritractus belonophorus
143996	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Ulvophyceae	NA	NA	Cladophorales	NA	Cladophoraceae	NA	Cladophora	NA	NA	NA	NA	NA	Cladophora
671595	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium humile	NA	Cosmarium humile var. glabrum	NA	Cosmarium humile var. glabrum
149077	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Stauroneidaceae	NA	Stauroneis	NA	NA	NA	NA	NA	Stauroneis
572008	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Cosmarium	NA	Cosmarium botrytis	NA	NA	NA	Cosmarium botrytis
146591	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Aphanizomenonaceae	NA	Anabaenopsis	NA	Anabaenopsis circularis	NA	NA	NA	Anabaenopsis circularis
162729	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurastrum	NA	Staurastrum longipes	NA	NA	NA	Staurastrum longipes
555781	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Coelastroideae	Coelastrum	NA	Coelastrum pulchrum	NA	NA	NA	Coelastrum pulchrum
614748	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Synechococcaceae	Aphanothecoideae	Lemmermanniella	NA	Lemmermanniella flexa	NA	NA	NA	Lemmermanniella flexa
176342	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Tabellariales	NA	Tabellariaceae	NA	Tetracyclus	NA	NA	NA	NA	NA	Tetracyclus
838101	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus aculeolatus	NA	NA	NA	Desmodesmus aculeolatus
603675	Eucaryota	Protozoa	Protozoa incertae sedis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pyramidomonas	NA	NA	NA	NA	NA	Pyramidomonas
612511	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	Desmodesmoideae	Desmodesmus	NA	Desmodesmus protuberans	NA	NA	NA	Desmodesmus protuberans
578382	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Desmidiaceae	NA	Staurodesmus	NA	Staurodesmus cuspidatus	NA	NA	NA	Staurodesmus cuspidatus
175974	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Surirellales	NA	Surirellaceae	NA	Stenopterobia	NA	NA	NA	NA	NA	Stenopterobia
675493	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Diatoma	NA	Diatoma vulgaris	NA	Diatoma vulgaris var. ovalis	NA	Diatoma vulgaris var. ovalis
592876	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Aphanizomenon	NA	Aphanizomenon skujae	NA	NA	NA	Aphanizomenon skujae
157084	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Oscillatoriaceae	NA	Lyngbya	NA	Lyngbya aestuarii	NA	NA	NA	Lyngbya aestuarii
238840	Eucaryota	Chromista	Hacrobia	NA	Cryptophyta	NA	NA	NA	Cryptophyceae	NA	NA	Cryptomonadales	NA	Cryptomonadaceae	NA	Cryptomonas	NA	Cryptomonas curvata	NA	NA	NA	Cryptomonas curvata
1311147	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Prasiolales	NA	Koliellaceae	NA	Raphidonema	NA	Raphidonema planctonicum	NA	NA	NA	Raphidonema planctonicum
608740	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	Closterium lunula	NA	NA	NA	Closterium lunula
609671	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Trachelomonas	NA	Trachelomonas scabra	NA	NA	NA	Trachelomonas scabra
619068	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Oscillatoriales	NA	Oscillatoriaceae	NA	Phormidium	NA	Phormidium pseudopriestleyi	NA	NA	NA	Phormidium pseudopriestleyi
146560	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Microcystaceae	NA	Microcystis	NA	Microcystis flos-aquae	NA	NA	NA	Microcystis flos-aquae
248164	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Characiaceae	NA	Schroederia	NA	NA	NA	NA	NA	Schroederia
618709	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Cylindrospermum	NA	Cylindrospermum minimum	NA	NA	NA	Cylindrospermum minimum
576275	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Monoraphidium	NA	Monoraphidium tortile	NA	NA	NA	Monoraphidium tortile
618770	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Characiaceae	NA	Lanceola	NA	Lanceola spatulifera	NA	NA	NA	Lanceola spatulifera
846070	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Closteriaceae	NA	Closterium	NA	Closterium jenneri	NA	Closterium jenneri var. cynthia	NA	Closterium jenneri var. cynthia
577799	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Aphanothecaceae	NA	Aphanothece	NA	Aphanothece nidulans	NA	NA	NA	Aphanothece nidulans
625004	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Pseudanabaenaceae	Pseudanabaenoideae	Romeria	NA	Romeria alascensis	NA	NA	NA	Romeria alascensis
839471	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Nostocophycideae	NA	Nostocales	NA	Nostocaceae	NA	Dolichospermum	NA	Dolichospermum halbfassii	NA	NA	NA	Dolichospermum halbfassii
162719	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Prasiolales	NA	Prasiolaceae	NA	Desmococcus	NA	Desmococcus olivaceus	NA	NA	NA	Desmococcus olivaceus
609524	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Spirulinales	NA	Spirulinaceae	NA	Spirulina	NA	Spirulina nordstedtii	NA	NA	NA	Spirulina nordstedtii
622882	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	NA	Westellopsis	NA	Westellopsis linearis	NA	NA	NA	Westellopsis linearis
110181	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Peridiniaceae	NA	Peridinium	NA	Peridinium bipes	NA	NA	NA	Peridinium bipes
627308	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Selenastraceae	NA	Pseudokirchneriella	NA	Pseudokirchneriella elongata	NA	NA	NA	Pseudokirchneriella elongata
619889	Eucaryota	Chromista	Hacrobia	NA	Cryptophyta	NA	NA	NA	Cryptophyceae	NA	NA	Cryptomonadales	NA	Cryptomonadaceae	NA	Cryptomonas	NA	Cryptomonas anas	NA	NA	NA	Cryptomonas anas
976575	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Naviculaceae	NA	Navicula	NA	Navicula variostriata	NA	Navicula variostriata var. variostriata	NA	Navicula variostriata var. variostriata
573909	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Chromulinaceae	NA	Monochrysis	NA	NA	NA	NA	NA	Monochrysis
178589	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Volvocales	NA	Dunaliellaceae	NA	Dunaliella	NA	NA	NA	NA	NA	Dunaliella
176202	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Surirellales	NA	Surirellaceae	NA	Surirella	NA	Surirella tenera	NA	NA	NA	Surirella tenera
172543	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Fragilariophycidae	Fragilariophycanae	Fragilariales	NA	Fragilariaceae	NA	Synedra	NA	Synedra closterioides	NA	NA	NA	Synedra closterioides
163633	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Amphipleuraceae	NA	Amphipleura	NA	Amphipleura pellucida	NA	NA	NA	Amphipleura pellucida
578254	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Synechococcaceae	Synechococcoideae	Synechococcus	NA	Synechococcus sigmoideus	NA	NA	NA	Synechococcus sigmoideus
494173	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Conjugatophyceae	NA	NA	Desmidiales	NA	Gonatozygaceae	NA	Gonatozygon	NA	NA	NA	NA	NA	Gonatozygon
622694	Eucaryota	Plantae	Viridiplantae	Streptophyta	Charophyta	NA	NA	NA	Klebsormidiophyceae	NA	NA	Klebsormidiales	NA	Elakatotrichaceae	NA	Elakatothrix	NA	Elakatothrix biplex	NA	NA	NA	Elakatothrix biplex
578234	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	Fucistia	Xanthophyceae	NA	NA	Mischococcales	NA	Pleurochloridaceae	NA	Isthmochloron	NA	Isthmochloron trispinatum	NA	NA	NA	Isthmochloron trispinatum
177126	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Synechococcophycideae	NA	Synechococcales	NA	Merismopediaceae	Merismopedioideae	Eucapsis	NA	Eucapsis alpina	NA	NA	NA	Eucapsis alpina
624289	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Phacaceae	NA	Lepocinclis	NA	Lepocinclis tripteris	NA	NA	NA	Lepocinclis tripteris
163418	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Euglenaceae	NA	Strombomonas	NA	NA	NA	NA	NA	Strombomonas
623185	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Oocystaceae	NA	Quadricoccus	NA	Quadricoccus ellipticus	NA	NA	NA	Quadricoccus ellipticus
615006	Procaryota	Bacteria	Gracilicutes	NA	Cyanobacteria	NA	NA	NA	Cyanophyceae	Oscillatoriophycideae	NA	Chroococcales	NA	Microcystaceae	NA	Microcystis	NA	Microcystis natans	NA	NA	NA	Microcystis natans
577724	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Chlamydomonadales	NA	Phacotaceae	NA	Phacotus	NA	NA	NA	NA	NA	Phacotus
248133	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Limnista	NA	Chrysophyceae	NA	NA	Chromulinales	NA	Chromulinaceae	NA	Monas	NA	NA	NA	NA	NA	Monas
603183	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Scenedesmaceae	NA	Acutodesmus	NA	NA	NA	NA	NA	Acutodesmus
109516	Eucaryota	Chromista	Harosa	Alveolata	Myzozoa	Dinozoa	Dinoflagellata	NA	Dinophyceae	NA	NA	Peridiniales	NA	Dinosphaeraceae	NA	Diplosalis	NA	NA	NA	NA	NA	Diplosalis
369698	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Phaeista	Monista	Raphidoistia	Raphidophyceae	NA	NA	Chattonellales	NA	Vacuolariaceae	NA	Gonyostomum	NA	NA	NA	NA	NA	Gonyostomum
662011	Eucaryota	Chromista	Harosa	Heterokonta	Ochrophyta	Khakista	NA	NA	Bacillariophyceae	Bacillariophycidae	Bacillariophycanae	Naviculales	NA	Pleurosigmataceae	NA	Pleurosigma	NA	Pleurosigma macrum	NA	NA	NA	Pleurosigma macrum
610874	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Trebouxiophyceae	NA	NA	Chlorellales	NA	Chlorellaceae	NA	Coronastrum	NA	Coronastrum ellipsoideum	NA	NA	NA	Coronastrum ellipsoideum
163356	Eucaryota	Protozoa	Eozoa	Euglenozoa	Euglenozoa	NA	NA	NA	Euglenoidea	Euglenia	NA	Euglenida	NA	Phacaceae	NA	Phacus	NA	Phacus tortus	NA	NA	NA	Phacus tortus
558727	Eucaryota	Plantae	Viridiplantae	NA	Chlorophyta	Chlorophytina	NA	NA	Chlorophyceae	NA	NA	Sphaeropleales	NA	Hydrodictyaceae	NA	Tetraëdron	NA	Tetraëdron triangulare	NA	NA	NA	Tetraëdron triangulare
